DOI,PPC_Year,Abstract,agree,clarification,question,recommendation,disagree
10.1038/298301c0,1982,"ACCORDING to Chiodo and Antelman', repeated daily treatment of rats with tricyclic antidepressants results in a 'sub- sensitivity' of dopamine autoreceptors. Using extracellular single unit recording methods, they measured the responsive- ness of neurones located within the sub- stantia nigra zona compacta, to a low (4 µg per kg, intravenously) dose of apomorphine. In these experiments, the effects of apomorphine were dramatically attenuated in rats that had been treated for 10 days with amitriptyline, imipramine or iprindole as compared with saline- treated rats.",0.5329763293266296,0.22586123645305634,0.18628545105457306,0.03812089189887047,0.016756176948547363
10.1038/321536a0,1986,"ACCORDING to Falk', the endocast mor- phology of the Hadar hominid AL 162-28 is ape-like, contrasting with Holloway's² original conclusion that this specimen exhibits important human-like cortical features. We contend that Falk's interpre- tation is the result of a major error in her orientation of the endocast.",0.01846688613295555,0.1177864596247673,0.28282326459884644,0.05881402641534805,0.5221093893051147
10.1038/s41586-021-03293-w,2021,"Using remote-sensing data on forest cover change in the European Union (EU), Ceccherini et al.1 report an abrupt increase in harvested biomass (69%) and in harvested forest area (43%) on the basis of a comparison between two periods, 20102015 and 20162018, in a single decade. They demonstrate a spike in harvests in 20162018, and use the short-term rise to infer a long-term trend of increasing harvests, causing them to question the viability of European forests remaining a terrestrial carbon sink in the future. They then suggest that the recent expansion of wood markets around the globe may portend sustained growth in the area harvested for forest products in the EU, and that this might adversely affect goals to mitigate climate change in the coming decades. We feel that this argument is misinformed and, together with their analysis, leads Ceccherini et al.1 to several errors in their conclusions.",0.03277944400906563,0.09185883402824402,0.4047011137008667,0.04005592316389084,0.4306047558784485
10.1038/287366a0,1980,"MEDARIS¹ suggests that eclogites enclosed within the amphibolite-facies country-rock gneisses in the Basal Gneiss Region, West Norway ""developed by in situ metamorphism of crustal materials""¹; furthermore he attributes this to an ""eclogite-facies metamorphic event""¹. There are, however, some weaknesses in these hypotheses; also the simple in situ hypothesis may detract other geologists, especially geodynamicists, from pondering the genesis of these rocks, some of which are amongst the most exceptional on Earth², being the highest-pressure metamorphic rocks in the Caledonide Orogen³.",0.019493980333209038,0.11407404392957687,0.263682097196579,0.1448824554681778,0.45786747336387634
10.1038/s41586-023-05745-x,2023,"In their recent paper4, Marek et al. evaluated the effects of sample size on univariate and multivariate BWAS in three large-scale neuroimaging datasets and came to the general conclusion that BWAS reproducibility requires samples with thousands of individuals. We applaud their comprehensive analysis, and we agree that (1) large samples are needed when conducting univariate BWAS and (2) multivariate BWAS reveal substantially larger effects and are therefore more highly powered.",0.7763724327087402,0.09235525131225586,0.05606795474886894,0.06965858489274979,0.005545920692384243
10.1038/326523b0,1987,"GRASSBERGER¹ draws attention to some problems related to the estimate of attrac- tor dimensions in the case of sparse data sets. As parts of this paper may appear to have a controversial character for the unaware reader, in reference to our pre- vious work² we believe that some com- ments are in order.",0.012003135867416859,0.5094017386436462,0.2075738161802292,0.0820276066660881,0.18899370729923248
10.1038/266279b0,1977,"ADAMS và c?ng s? ?ã s? d?ng m?t ph??ng pháp ??c tính kh? n?ng di truy?n, không ?áng tin c?y. Công th?c h²(rmz-roz)/(1-Poo) ???c Jensen nêu ra, không có b?t k? c? s? lý thuy?t nào, ?? ?o kh? n?ng di truy?n. Trong công th?c này, MZ và roz l?n l??t là các t??ng quan ki?u hình gi?a c?p song sinh cùng tr?ng và khác tr?ng, và có th? quan sát tr?c ti?p, nh?ng Poo, t??ng quan di truy?n gi?a anh ch? em ru?t, không th? quan sát ???c. Nó có th? thu ???c t? t??ng quan ki?u hình c?a chúng n?u kh? n?ng di truy?n ???c bi?t, t?t nhiên là không.",0.1488019824028015,0.21382981538772583,0.28551986813545227,0.11293884366750717,0.23890948295593262
10.1038/267558a0,1977,"STUDY of the settlement of postlarvae of Mytilus adulis, which live attached to filiform algae and hydroids, has shown that they migrate frequently. They detach themselves from their byssus, leave the substratum, are transported again by the water and re-attach on a new substratum. Like Sigurdsson et al., we observed long mucous threads on young mussels and compared the drift- ing at the end of a long thread with the gossamer flight of young spiders, but believed that the aberrant primary byssus thread was involved chiefly in the settlement of the young. We tested this assumption. We placed a tuft of the alga Polysiphonia with many attached mussels in a transparent annular tank (diameter 1 m) in which a constant rotating current was generated. Four small racks with 1.5 m of nylon thread wound around them were placed perpendicular to the current. After 1 d some of the mussels, usually some hundreds, had resettled from the alga on to the threads.",0.27438539266586304,0.18828190863132477,0.25826790928840637,0.05640627071261406,0.22265854477882385
10.1038/255170a0,1975,"THE concentrations of rat brain 5- hydroxytryptamine (5-HT) and its meta- bolite 5-hydroxyindole acetic acid (5- HIAA) have been found to be decreased by injection of hydrocortisone1-3 or other corticosteroids. Benkert and Matussek did not, however, observe changes in 5-HT concentration at various times after injecting hydrocortisone acetate. More recently, Hillier et al. reported 6 no change of 5-HT but a rise of 5-HIAA 3 h after hydrocortisone (15 mg kg-1 intraperitoneally). The latter authors also found no change in serum total tryptophan and an increase in free serum tryptophan at this time. The following observations may clarify these contra- dictory findings.  Using the hydrocortisone dose of Hillier et al. of 15 mg kg-1, we confirm that there is no change in total plasma tryptophan 3 h after injection of the steroid, but also found no alteration in free tryptophan. ",0.025159897282719612,0.5824418067932129,0.09104912728071213,0.012994411401450634,0.28835463523864746
10.1038/s41586-022-04733-x,2022,"The maps and analysis by Strassburg et al.1 should not be used by policy-makers in their current form, because of the risk of displacing marginalized people, compromising food security and undermining democratic processes. Their analysis was based on normative choices to value (that is, to optimize) relationships among biodiversity potential, carbon storage potential and cost effectiveness, without considering the well-being and rights of people who live in areas identified as restoration priorities, nor the implementation costs of changing land use. Although it may be informative to map the joint distribution of biodiversity, carbon and commodity prices, the absence of important socioeconomic values obscures both the costs and benefits to the Indigenous, forest-dependent and rural people who are directly affected by restoration interventions. We pose three cautionary questions that we believe must be answered before the maps produced by Strassburg et al.1 are used by decision-makers to motivate and implement restoration-promoting land-use policies.",0.088027223944664,0.20572172105312347,0.232194721698761,0.19085414707660675,0.28320223093032837
10.1038/258176a0,1975,"OBSERVATIONS' on the catalytic effect of the naturally occurring polyphenol, chlorogenic acid, on the nitrosation of piperidine, may be supplemented by similar observations we have made during an investigation into the effect of gallic acid an essential constituent of the gallotannins-on nitrosation of diethylamine. The possibility that such compounds could exert an in- fluence on the in vivo formation of carcinogenic nitrosamines deserves careful attention,",0.24079221487045288,0.2867913544178009,0.220765620470047,0.1505623459815979,0.1010885238647461
10.1038/272189b0,1978,"???? and Lawton¹ have claimed that increasing the number of trophic levels tends to increase the time taken for a stable ecosystem to return to equilibrium after a perturbation, and they have suggested that this is the chief reason why food chains are typically short. I show here that the first of these claims is not necessarily true, and that even if it were, the second does not follow from it.",0.016929136589169502,0.5020740032196045,0.133559912443161,0.03343186154961586,0.3140050768852234
10.1038/276097c0,1978,"STABLE, rather than radioactive, tracers are being used in metabolic studies, and Lyon and Baxter¹ have reported ""natural baseline"" carbon isotope ratios from human tissue samples. The use of natural isotope ratios is also an area of active research interest because of the ecological and palaeoecological significance of carbon isotope discrimination in higher plant photosynthesis². These botanical and ecological studies provide informa- tion which may clarify and illuminate some aspects of the above report.",0.13561846315860748,0.45038706064224243,0.24165700376033783,0.05398590862751007,0.11835143715143204
10.1038/263353a0,1976,"MCGILL, MCENANEY AND SMITH¹ have described a green corrosion product of iron developed in water containing NaCl, K2SO4, NaCO3, mixtures of these salts, and NaOH under various degrees of aeration. The X-ray data they reported indicate that the product is a member of the pyroaurite group2-4. In fact, Stampfls and Taylor have also concluded that a ferrous-ferric green rust material belongs to the group of pyroaurite structures.

We have been concerned with the synthesis of products similar to the mineral takovite which has a formula of the pyroaurite type near to (Ni,Mg), (Al, Fe3+)(OH)16CO34H2O. ",0.3393387496471405,0.23734262585639954,0.23398452997207642,0.07886414974927902,0.11046990007162094
10.1038/s41586-020-2410-x,2020,"In a previous study, Tian et al.5 reported that the cancer resistance of NMRs is mediated by high-molecular-mass hyaluronan produced by NMR cells and showed that wild-type NMR cells, but not cells in which hyaluronan expression is perturbed, are resistant to transformation by SV40 large T antigen (encoded by SV40LT) and oncogenic HRAS (HRASG12V)a combination of oncogenes that is sufficient to transform mouse and rat fibroblasts6,7. Here we developed a number of lentiviral vectors to deliver both of these oncogenes and generated 106 different cell lines from 5 different tissues and 11 different NMRs and show that, in contrast to the previous study5, NMR cells are susceptible to oncogenic transformation by SV40LT and HRASG12V. Our data thus suggest that a non-cell autonomous mechanism underlies the remarkable cancer resistance of NMRs and that identifying this non-cell autonomous mechanism could have important implications for our understanding of cancer development in humans.",0.14960965514183044,0.2922269403934479,0.2244517058134079,0.10351821780204773,0.23019343614578247
10.1038/269354a0,1977,"BENVENISTE and Todaro¹ recently pre- sented a large and valuable body of DNA annealing data bearing on Old World monkey, ape, and human evolu- tionary relationships. For an evolutionary biologist, the basic advantages of such data lie in their potential to provide phylogenetic information with minimal reference to other sources of comparative data on the organisms under study. That is, the molecular data set can, in large part, be tested internally and thus tell its own message. We therefore find it dis- turbing that Benveniste and Todaro have carried out a phylogenetic inter- pretation of their data using the assump- tion that generation length affects rates of nucleic acid evolution--especially when one notes that they present on the same page data from their own work which strongly suggest that it does not. We have specific reference to Fig. I and Table 2 of ref. 1.",0.04651745408773422,0.07645634561777115,0.10112179070711136,0.044872064143419266,0.7310324311256409
10.1038/317750a0,1985,"Rohwer states that the ""small size... inferred from scrapie's resistance to inactivation by ionizing radiation estab- lished and continues to foster expectations of an unconventional structure"". He failed to refer to the studies which so strikingly confirmed those expectations, namely the completely unvirus-like UV action spec- trum of the scrapie agent 16,17",0.05241052061319351,0.06081850081682205,0.24179582297801971,0.049949415028095245,0.5950257182121277
10.1038/s41586-021-04258-9,2022,"In a recently published Article, Wang et al.1 argue that newly available in situ carbon dioxide (CO2) measurements in China lead to a large upward revision of the Chinese land biosphere carbon sink that would offset 45% of Chinese fossil fuel emissions, as opposed to 18% or less reported by previous studies2,3,4. This increased carbon sink estimate comes from a CO2 flux inversion, in which an atmospheric chemistry transport model (CTM) and data assimilation methods are used to estimate surface fluxes optimally consistent with observed atmospheric CO2 gradients. The authors argue that this upward revision of the estimated Chinese land sink is robust considering the uncertainty estimate provided by the inverse modelling technique; however, that uncertainty estimate does not account for systematic errors in the CTM, a priori fluxes and the assimilated data. Here we argue that a part of the upward revision reported by Wang et al.1 may be due to systematic differences between the CTMs used by Wang et al.1 and the previous studies2,3,4.",0.08809076249599457,0.26204943656921387,0.39700743556022644,0.0520540289580822,0.20079836249351501
10.1038/s41586-022-04526-2,2022,"A recent report from Ben- Ishai et al. recorded a particularly high prevalence of anti-HTLV-I (36.9%) in Ethiopian Jewish immigrants (Falashas) in Israel. We have also screened sera from Africans for anti-HTLV-I, and in contrast to the reports cited above, we failed to detect reactive sera (Table 1).",0.02586827240884304,0.08461679518222809,0.16707034409046173,0.03484075143933296,0.6876038312911987
10.1038/319794b0,1986,"ANTIBODIES to the virus involved in the development of adult T-cell leukaemia (adult T-cell leukaemia virus, ATLV/ human T-cell leukaemia virus type I, HTLV-I) were recently reported in 88 of 233 Falasha immigrants to Israel¹. Ten coded sera from these individuals, includ- ?ng 7 sera previously found to be positive, were made available to us to be tested for antibodies to ATLV/HTLV-I. Using Immunofluorescence and immunoperoxi- dase tests, we found that none of these sera contained antibodies to the virus.",0.1495315581560135,0.2217574566602707,0.23917853832244873,0.06391682475805283,0.32561567425727844
10.1038/277328a0,1979,"THE total nucleotide sequence of the lac repressor gene I (361 codons assigned) has recently been determined by Farabaugh¹. He has found that the codon usage is quite different from that of bacteriophage MS2 and X174 (1,068 and 1,346 codons assigned, respectively). Nevertheless, assuming that both the repressor protein and the phage proteins are synthesised rapidly, he concluded that the codon usage presumably does not reflect a difference in efficiency of translation. As mentioned also by Farabaugh, however, no firm data actually exist on the relative translational efficiency. Moreover, even a small effect, difficult to reveal by direct methods, can have a strong selective value when judged over many generations.",0.07191620022058487,0.2144642323255539,0.27208346128463745,0.060679905116558075,0.3808562457561493
10.1038/s41586-019-1416-8,2019,"Wall teichoic acid (WTA) represents a promising vaccine target against antibiotic-resistant Staphylococcus aureus (MRSA). In a previous study, Gerlach et al.1 identified an alternative glycan modification on WTA, which is shown to be poorly immunogenic and helps to subvert antibody recognition, and conclude that vaccines that are directed against glycosylated WTA may fail against many pandemic MRSA clones. However, here we show that this alternative WTA epitope actually represents a highly dominant antigen in the reactive antibody pool against S. aureus in humans. In addition, another research group demonstrated that WTAprotein conjugates had strong immunogenicity in mice2. Therefore, we believe that WTA should not be discarded as an antigen for vaccines that target S. aureus and urge scientists from academic institutions as well as pharmaceutical industry to continue their efforts in this area.",0.11121007055044174,0.1303556114435196,0.11498094350099564,0.5120810270309448,0.1313723474740982
10.1038/264681a0,1976,"FRAUSIO DA SILVA and Williams have presented a theoretical chemical rationale for the postulate that lithium may have its pharmacological action by competition with magnesium"". But though they have dealt in detail with the role of ATP as a ""masking"" agent they have not con- sidered the direct binding of lithium to the nucleotide.",0.09228558093309402,0.11167924851179123,0.2747783958911896,0.09236207604408264,0.4288947284221649
10.1038/s41586-019-1623-3,2019,"Contrary to this, we find that two embryonic stem cell lines derived by Kang et al.2 exhibited reversion to a pathogenic variant, which was present in the mitochondrial genome of a nuclear donor assigned to the control group. Although the clinical relevance is unclear, reversion in embryonic stem cell lines remains a consideration for therapeutic applications of mitochondrial replacement, and accurate reporting of the research that underpins these applications is therefore essential.",0.011558919213712215,0.0906745046377182,0.11665962636470795,0.01046672835946083,0.7706401944160461
10.1038/s41586-021-04319-z,2022,"The term aromaticity in chemistry is reminiscent of symmetric, exceptionally stable structures that have delocalized electrons that sustain diamagnetic ring currents in response to external magnetic fields; the two latter characteristics are sometimes mistakenly thought to be the same1. In a ground-breaking discovery, Liddle and co-workers synthesized a D3h complex with rare thorium (Th)?Th bonds2. Studying the electronic structure of a neutral singlet model system, K2[{Th(C8H8)Cl2}3] or 3?, showed that the molecule has a delocalized highest occupied molecular orbital (HOMO) between three Th atoms akin to a three-centretwo-electron bond. Using nucleus independent chemical shift (NICS)3 computations and according to the pattern of the NICS scan plot4 of 3?, the authors suggest that the molecule is a ?-aromatic species, as reflected in the title of their paper; but we question whether this molecule is an aromatic one.",0.008427724242210388,0.06937766075134277,0.5834549069404602,0.03230244293808937,0.3064373731613159
10.1038/275252a0,1978,"LAMONT ET AL.¹ accept in principal the Q-, or quartile, statistic for floral diver- sity, combining both equitability and spe- defined as 
cies richness, that we proposed2.7 and 12 S log R2-log R1 where S is the total number of species in the sample. We selected the 25% (R?) and 75% (R2) quantiles, the quartiles, and evaluated the characteristic slope of the cumulative species abundance curve over this range because, from our experience of insect catches³, a consider- able proportion of the species may be represented by singletons. We would expect this quartile statistic to be less affected by sample size than that based on the 10% and 90% quantiles proposed by Lamont et al.¹. However, we are more concerned about their justification for the statistic and the results thereby obtained.",0.5179502964019775,0.10878252983093262,0.0862262025475502,0.2466925084590912,0.04034850373864174
10.1038/s41586-020-2965-6,2020,"Stable agricultural systems are fundamental for the reliability of agricultural production and food security. Recently, Renard and Tilman1 reported that crop diversity, calculated as the exponential value of the Shannon diversity index of harvested areas of 176 crops, stabilizes national food production. Here we show that crop asynchronythat is, asynchronous production trends between different crops2is an even better predictor of agricultural production stability than is crop diversity. Our finding suggests that asynchrony is one important property that can explain why a higher crop diversity supports the stability of national food production, and that it should be considered in strategies to stabilize agricultural production through crop diversification.",0.21837210655212402,0.2370924949645996,0.1676500141620636,0.19271352887153625,0.1841718703508377
10.1038/312381b0,1984,"IN data analysis it is very satisfying when a useful technique, which has arisen in a more or less ad hoc manner, finds respecta- bility as a manifestation of some formal theory. Skilling invokes this argument for using the maximum entropy method for data analysis. Experience that the pro- cedure often seems to work quite well is strengthened by reference to recent theo- retical work. Skilling's conclusion is that maximum entropy is the only regulariz- ation method that should be used for a very wide range of data analysis. I suggest that this claim is unjustified on both prag- matic and theoretical grounds.",0.03517370671033859,0.15701666474342346,0.19460776448249817,0.12635815143585205,0.48684367537498474
10.1038/s41586-019-1269-1,2019,"Five years ago, Xiong and co-workers reported the net laser cooling of a CdS nanobelt1, which seemed to be the remarkable conclusion to a 16-year search for ways to successfully cool a semiconductor using light2,3. However, as we describe below, there are questions and concerns about this study that cast doubts on its validity.",0.017837710678577423,0.09904289245605469,0.63137286901474,0.024124862626194954,0.22762160003185272
10.1038/s41586-021-04165-z,2022,"The Living Planet Report1, which has been published biannually since 1998, is key for understanding trends in wildlife populations and promoting sound conservation1,2,3,4. Leung et al.5 recently disagreed with the conclusions of the Living Planet Report and found that the overall pattern of population declines stems from very few populations (extreme clusters), beyond which global vertebrate populations are not declining. However, when properly accounting also for the influence of the fastest-increasing populations, we find that the overall declines in the Living Planet Report are practically unchanged. Moreover, the Living Planet Database is heavily biased towards populations that receive more conservation attention, indicating that the true population trends are indeed dire and may actually be worse than depicted in the Living Planet Report.",0.016722550615668297,0.10935007780790329,0.1433885544538498,0.048434145748615265,0.6821046471595764
10.1038/s41586-021-04179-7,2022,"The Living Planet Index (LPI), which seeks to summarize population trends of wildlife, has been used as evidence for current biodiversity loss. Leung et al.1, reanalysing the LPI data, found that 98.6% of vertebrate populations showed no overall trend, and concluded that many systems ... appear to be generally stable or improving. Here we show that their methodological approach is ineffective as it would not detect trends in either global warming or continental bird abundance data. Detecting trends in biodiversity requires long-term data, appropriate methods and careful interpretation; otherwise, there is a very serious danger of downplaying biodiversity loss.",0.051926564425230026,0.331900417804718,0.23904891312122345,0.04205777123570442,0.3350663483142853
10.1038/s41586-021-03644-7,2021,"The sex disparity in COVID-19 mortality varies widely and is of uncertain origin. In their recent Article, Takahashi et al.1 assess immune phenotype in a sample of patients with COVID-19 and conclude that the immune landscape in COVID-19 patients is considerably different between the sexes, warranting different vaccine and therapeutic regimes for men and womena claim that was disseminated widely following the publication2. Here we argue that these inferences are not supported by their findings and that the study does not demonstrate that biological sex explains COVID-19 outcomes among patients. The study overstates its findings and factors beyond innate sex are treated superficially in analysing the causes of gender or sex disparities in COVID-19 disease outcomes",0.017128203064203262,0.14989395439624786,0.21304242312908173,0.045617636293172836,0.5743177533149719
10.1038/264197a0,1976,"BONNER et al. reported that when DL-leucine was irradiated with natural, antiparallel, polarised electrons of 120 keV energy, D-leucine was decomposed to a greater extent than L-leucine: with unnatural, parallel, polarised elec- tron irradiation, however, L-leucine was degraded to a greater extent¹.",0.17932088673114777,0.21873065829277039,0.2573835849761963,0.046771932393312454,0.2977929413318634
10.1038/285592a0,1980,"IT has recently been claimed by Gibbs et al.¹ that bombesin (BBS), like cholecystokinin (CCK), produces satiety in rats. However, their report ignores crucial evidence and lacks critical controls.",0.04518691077828407,0.15281760692596436,0.3043629825115204,0.0669398158788681,0.43069273233413696
10.1038/309091a0,1984,"IN their study of aeolian dunes, Wasson and Hyde¹ concluded that sand supply is an important determinant of dune type. Their study was based on the assumption that equivalent sand thickness (EST, defined as the ratio of sand volume within dunes to the area of a dune field) can be used to quantify sand supply and sand availability. Our purpose here is to argue that EST is a measure of dune size and shape, not a measure of sand supply. As a result, the technique of equating EST and sand supply can be shown to lead to incorrect conclusions when tested with subaqueous bedforms.",0.020345181226730347,0.30944427847862244,0.2704429626464844,0.03304852917790413,0.3667190372943878
10.1038/254463b0,1975,"MAYNARD-SMITH and Price have shown¹ that it is not necessary to invoke group selection to explain the occurrence of 'conventional' rather than 'dangerous' tactics in animal conflict. The conditions for the evolution, under individual selection, of populations in which con- ventional tactics predominate are, how- ever, more stringent than they suggest. In particular, given their pay-off matrix, the population may end up consisting mainly of individuals adopting the 'dangerous' strategies, Hawk and Bully.",0.07331489026546478,0.33612897992134094,0.1614675521850586,0.15618173778057098,0.2729068994522095
10.1038/317559a0,1985,"IT has recently been shown¹2 that the human leukaemia-associated 'Philadelphia chromosome' results from a reciprocal translocation which fuses the c-abl gene on chromosome 9 with the ber gene on chromosome 22. However, the exact position of the breakpoint in one of the recently published sequences' needs clarification, because repeated sequences of the Alu dispersed repeat family are present. This breakpoint, like some others, may have resulted from illegitimate recombination within an Alu sequence.",0.011811942793428898,0.615597128868103,0.25561702251434326,0.01534203253686428,0.10163194686174393
10.1038/249197c0,1974,"MCMANUS and Humphrey have de- scribed biases in the frequency with which more of the right or left sides of faces are shown in paintings. Examina- tion of 1776 portraits by different artists revealed that, overall, 57% showed more of the left side of the sitter's face. Whilst self-portraits tended to show more of the right side of the face (61% of those examined), male portraits tended to show more of the left side of the face (56%) and female portraits showed an even stronger bias towards the left (68%).
In an analysis of 335 portraits by Rembrandt, the same authors found that the frequency with which more of the left face is shown increases progressively across the following categories of sitter: self, male kin, male non-kin, female kin, female non-kin. To explain this it was suggested that the categories represent positions on a dimension 'socially like myself-socially unlike myself' along which Rembrandt placed his sitters. The choice of mainly left or right face was an indication by Rembrandt as to how he perceived his social relationship with the subjects of his portraits.",0.09477782994508743,0.43335577845573425,0.21791347861289978,0.11641228944063187,0.13754066824913025
10.1038/317559c0,1985,"SCHÄRER and Allègre', using isotope dilution analysis of single grains and frag- ments of zircon, recently failed to sub- stantiate a report by Froude et al.², based on the ion microprobe SHRIMP³, of zir- cons older than 4,100 Myr from Mt Narryer, Western Australia. In their dis- cussion, Schärer and Allègre disparaged the ion microprobe results on various grounds, although they did not actually state that they were wrong. Here, we wish to give a simple explanation for Schärer and Allègre's null observation, to correct an evident misreading of Froude et al., and to advise that the ages of the >4,100- Myr-old zircons are unchanged following reanalysis by SHRIMP and that several more such grains have been discovered.",0.020772725343704224,0.5032505989074707,0.05995821952819824,0.30540385842323303,0.1106146052479744
10.1038/s41586-020-2510-7,2020,"The molecular mechanisms that underlie the distinct sensations of warmth and heat have remained unclear until recently. In 2016 we showed that the transient receptor potential (TRP) ion channel TRPM2 mediates the sensation of warmth in vivo in mice1, whereas in 2018 Vandewauw et al.2 found that three channelsTRPV1, TRPM3 and TRPA1jointly mediate the sensation of painful heat. However, there was a discrepancy between the studies: we found that TRPM2 contributed to the thermal response of isolated somatosensory neurons1,3, whereas Vandewauw et al.2 proposed that TRPA1and not TRPM2was the only thermally activated ion channel in somatosensory neurons apart from TRPV1 and TRPM32. Here we show that both TRPM2 and TRPA1, in addition to the established thermosensory ion channels TRPV1 and TRPM3, drive responses of sensory neurons to increases of temperature.",0.033780548721551895,0.2894337773323059,0.08945394307374954,0.027398735284805298,0.559933066368103
10.1038/313603b0,1985,"DILL et al. published recently a multi- coloured representation of a 38-chain decanoate micelle constructed according to their interphase theory, and they have implied that their model differs substantially from the one we have been advancing for some time2.3. As the problem of micellar structure has been fraught with controversy and even 'outlandish hypotheses"", some clarification of the subject is desirable. In fact, contrary to Dill et al., there is surprising agreement between their calculations and our model based on physical organic data2.3. Among the more important features of micellar structure that we have specified repeatedly are: (1) a rough micelle surface; (2) 'fatty patches' leading to an abundance of hydrocarbon-water contact where waterinsoluble materials bind hydrophobically; (3) transient water-filled cavities; (4) chain bending and looping that place terminal methyls near the surface; (5) a water-free hydrocarbon core of <50% of the micellar volume. But the picture of Dill et al.¹ contains all these features. Thus, theory and experiment, although perhaps not in total accord, are at least in reasonable agreement.",0.1933823823928833,0.515017032623291,0.08162057399749756,0.057158131152391434,0.15282191336154938
10.1038/257722b0,1975,"GILBERT et al. have raised the question whether a change in the local environ- ment of the neuronal membrane Na, K-activated ATPase (ATPase) could result in a change both in its activity and in its conformation such that an increase in exocytosis occurs; in this manner the activity of ATPase in the nerve terminals and the regulation of neurotransmitter release would be coupled. It has also been suggested that the physiological release of acetyl- choline from guinea pig ileum and rat brain cortical slices may be mediated through inhibition of the neuronal membrane ATPase. We have shown that several procedures which are known to inhibit ATPase cause a marked release of noradrenaline from sympathetic nerve terminals of the cat spleen. Since physiological release of neurotransmitters is dependent on cal- cium entry into the neuron"" the question arises whether calcium enter- ing the neurone during depolarisation may inhibit ATPase"", so that inhibition of ATPase is the underlying mechanism in the physiological release of neuro- transmitters.",0.07397077977657318,0.1710532158613205,0.6248430609703064,0.07974021136760712,0.0503927506506443
10.1038/254364a0,1975,"HAINAUT and Desmedt¹ have reported the results of their work with Dantrolene sodium (1- {[5-(P-nitrophenyl) furfuryl- idine] amino hydantoin sodium hydrate salt) and skeletal muscle. In single fibres of frog semitendinosus muscle they showed a greatly reduced twitch force and a shift in the dose-response curve for potassium contractures. These results in general agree with those already obtained with whole muscle. Other workers have shown that Dantrolene sodium has no effect on sarcolemma resistance or capacitance, and all evi- dence points to the intracellular -4 Ca2+ control mechanisms as the level at which Dantrolene sodium produces its effect.",0.8392478227615356,0.05673587694764137,0.06504411995410919,0.01728631742298603,0.021685699000954628
10.1038/286309a0,1980,"RECENTLY, in discussing dihydrofolate reductase, Gready¹ described, with the emphasis on our paper, the finding that the inhibitor, methotrexate, binds to the enzyme with its pteridine ring 'upside down' with respect to the substrates dihydrofolate and folate. It is essential to point out that the most important observations leading to this conclusion were made by others.",0.09325157850980759,0.650767982006073,0.13131624460220337,0.05569526180624962,0.06896890699863434
10.1038/257256a0,1975,"On the basis of an industrial analytical report indicating that chocolate might contain as much as 3 mg of ?-phenethylamine (PEA) per 2-ounce bar, Sandler et al.¹ administered 3 mg of this amine to each of 36 chocolate-sensitive migraineprone subjects and found that 18 suffered attacks within 12 h, as opposed to six attacks with placebo. Having previously developed a sensitive procedure for the analysis of PEA in urine, we applied it with minor modifi- cations to the analysis of one US brand of milk chocolate. We found only 21 µg per 2-ounce bar, or about 1/150 of that quoted above. Various brands and types of chocolate were then examined.",0.08317030221223831,0.3905782997608185,0.30115315318107605,0.05674588307738304,0.16835235059261322
10.1038/298493a0,1982,"RECENTLY, in discussing dihydrofolate reductase, Gready¹ described, with the emphasis on our paper, the finding that the inhibitor, methotrexate, binds to the enzyme with its pteridine ring 'upside down' with respect to the substrates dihydrofolate and folate. It is essential to point out that the most important observations leading to this conclusion were made by others.",0.09325157850980759,0.650767982006073,0.13131624460220337,0.05569526180624962,0.06896890699863434
10.1038/s41586-023-06355-3,2023,"Investigating the role of host genetic factors in COVID-19 severity and susceptibility can inform our understanding of the underlying biological mechanisms that influence adverse outcomes and drug development1,2. Here we present a second updated genome-wide association study (GWAS) on COVID-19 severity and infection susceptibility to SARS-CoV-2 from the COVID-19 Host Genetic Initiative (data release 7). We performed a meta-analysis of up to 219,692 cases and over 3?million controls, identifying 51 distinct genome-wide significant lociadding 28 loci from the previous data release2. The increased number of candidate genes at the identified loci helped to map three major biological pathways that are involved in susceptibility and severity: viral entry, airway defence in mucus and type I interferon.",0.285611093044281,0.18770650029182434,0.21112336218357086,0.1462230533361435,0.16933594644069672
10.1038/256521c0,1975,"THE recent article of Gotoh and Finney¹ has drawn my attention to this interesting problem. I have been impressed by the amount of experimental work carried on in this field, but at the same time I am wondering why similar experimental work has not been done as far as I know-on the theoretically simpler prob- lem in two dimensions to provide some evidence. I have also noticed several more or less explicit pleas to mathe- maticians to 'invent a statistical geo- metry'. None of the authors seems aware that such a geometry does indeed exist. It is usually called ""integral geometry"" (see, for example, ref. 2) and its methods should certainly be relevant to this prob- lem.",0.060233693569898605,0.10177041590213776,0.5291011333465576,0.07804358005523682,0.2308512032032013
10.1038/313160a0,1985,"BOYD¹ recently suggested an explanation of Hund's rule in terms of electron correla- tion. A previous investigation of this approach gave rise to a richer interpreta- tion of two-electron spectra in terms of an alternating rule, in place of the usual Hund rule first noted by Russell and Meggers³ for the spectrum of scandium. The alter- nating rule states that, within a given con- figuration, the energy ordering of singlet and triplet states reverses each time the angular momentum changes by one unit. For the term of greatest angular momen- tum, the triplet lies lowest. The rule reliably orders singlet-triplet energy levels in ~90% of known cases.",0.0760238915681839,0.30768612027168274,0.1559370756149292,0.3012774586677551,0.15907534956932068
